Altium Designer Pick and Place Locations
D:\SynologyDrive\SynologyDrive\Arribada-APMP\Electronics\04_OUTPUT_FILES\Arribada PMP_V1.2_PICK & PLACE\Arribada PMP_V1.2_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       09/02/21
Time:       15:02
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"D7","LED0603","106.2769","80.5711","106.2769","80.5711","106.2769","79.7711","TopLayer","90","LED GREEN"
"SW1","TACTILE_BUTTON","132.8050","59.2280","132.5500","59.0750","133.6050","57.1780","TopLayer","90","KMR221NG LFS"
"P2","HDR1X11","111.1569","83.6511","98.4569","83.6511","98.4569","83.6511","TopLayer","360","Header 11"
"C16","CAP0603","116.5500","80.7250","116.5250","80.7500","116.5500","81.4750","TopLayer","270","1uF"
"U15","TSOT26","39.3656","31.9311","39.3656","31.9311","38.4156","30.5811","TopLayer","90","DMG6602SVT"
"U14","TSOT26","140.3156","41.4211","140.3156","41.4211","138.9656","42.3711","TopLayer","360","DMG6602SVT"
"R58","RES0603","42.0053","27.6981","42.0053","27.6981","42.0053","26.9481","TopLayer","90","100R"
"R57","RES0603","135.7556","38.8111","135.7556","38.8111","136.5056","38.8111","TopLayer","180","100R"
"R55","RES0603","40.4818","27.6981","40.4818","27.6981","40.4818","28.4481","TopLayer","270","100k"
"R54","RES0603","135.7556","40.3411","135.7556","40.3411","136.5056","40.3411","TopLayer","180","100k"
"R53","RES0603","89.5000","48.2796","89.5000","48.2796","90.2500","48.2796","TopLayer","180","100k"
"R52","RES0603","89.5000","49.8046","89.5000","49.8046","90.2500","49.8046","TopLayer","180","100k"
"R51","RES0603","38.4953","27.6981","38.4953","27.6981","38.4953","28.4481","TopLayer","270","100k"
"R50","RES0603","36.9767","27.6981","36.9767","27.6981","36.9767","28.4481","TopLayer","270","100R"
"R49","RES0603","135.7556","42.4611","135.7556","42.4611","136.5056","42.4611","TopLayer","180","100k"
"R48","RES0603","135.7560","43.9826","135.7561","43.9826","136.5060","43.9826","TopLayer","180","100R"
"R45","RES0603","123.2370","35.3634","123.2370","35.3634","122.4870","35.3634","TopLayer","360","0R"
"R44","RES0603","123.2370","36.8834","123.2370","36.8834","122.4870","36.8834","TopLayer","360","0R"
"R43","RES0603","123.2370","38.4034","123.2370","38.4034","122.4870","38.4034","TopLayer","360","0R"
"R42","RES0603","123.2370","39.9334","123.2370","39.9334","122.4870","39.9334","TopLayer","360","0R"
"R41","RES0603","123.2370","42.9834","123.2370","42.9834","122.4870","42.9834","TopLayer","0","0R"
"R39","RES0603","123.2370","44.5134","123.2370","44.5134","122.4870","44.5134","TopLayer","360","0R"
"R38","RES0603","123.2370","41.4634","123.2370","41.4634","122.4870","41.4634","TopLayer","360","0R"
"R37","RES0603","123.2370","46.0334","123.2370","46.0334","122.4870","46.0334","TopLayer","360","0R"
"U13","BME280","41.8598","67.0211","41.8598","67.0211","40.8898","66.0461","TopLayer","180","BME280"
"U12","SAM-M8Q","42.1709","46.1806","42.1709","46.1806","38.3709","39.5806","TopLayer","360","Ublox SAM-M8Q"
"U11","BATTERY_PROTECTION","41.5362","107.5166","41.5362","107.5166","30.1862","107.5166","BottomLayer","270","BATTERY PROTECTION"
"U10","BATTERY_PROTECTION","22.2996","18.8900","22.2996","18.8900","10.9496","18.8900","BottomLayer","270","BATTERY PROTECTION"
"U9","BATTERY_PROTECTION","100.5261","18.7364","100.5261","18.7364","89.1761","18.7364","BottomLayer","270","BATTERY PROTECTION"
"U8","OLED_SSD1306","128.8816","41.1037","116.8316","41.1037","128.8816","47.4537","TopLayer","270","OLED SSD1306"
"TP2","TestPoint:1.2x1.2mm","50.3356","29.9211","50.3356","30.0111","50.3356","29.9211","TopLayer","180","TestPoint"
"TP1","TestPoint:1.2x1.2mm","47.5356","29.9211","47.5356","29.9511","47.5356","29.9211","TopLayer","180","TestPoint"
"SW3","BTN_B3F-1070","125.3910","18.3626","128.6410","16.1126","128.6410","16.1126","TopLayer","180","BTN - B3F-1070"
"SW2","BTN_B3F-1070","141.6410","18.2426","144.8910","15.9926","144.8910","15.9926","TopLayer","180","BTN - B3F-1070"
"R60","RES0603","42.0000","30.5000","42.0000","30.5000","42.0000","29.7500","TopLayer","90","100R"
"R47","RES0603","131.4810","16.5326","131.4810","16.5326","131.4810","15.7826","TopLayer","90","1k"
"R46","RES0603","131.4810","20.2126","131.4810","20.2126","131.4810","20.9626","TopLayer","270","10k"
"R40","RES0603","147.7210","16.4126","147.7210","16.4126","147.7210","15.6626","TopLayer","90","2k2"
"R36","RES0603","147.7210","20.0926","147.7210","20.0926","147.7210","20.8426","TopLayer","270","10k"
"R35","RES0603","121.6128","98.8125","121.6128","98.8125","121.6128","98.0625","TopLayer","90","0R"
"R34","RES0603","123.7930","98.8115","123.7930","98.8115","123.7930","98.0615","TopLayer","90","0R"
"P7","732-5922-ND","7.3350","94.8680","7.3350","94.8680","5.9350","97.3180","TopLayer","90","732-5922-ND"
"P12","BATTERY_HOLDER_18650","51.7580","62.1630","51.7515","62.1630","51.7580","98.4850","BottomLayer","180","BAT - 18650"
"P10","BATTERY_HOLDER_18650","93.8515","62.2180","93.8450","62.2180","93.8515","98.5400","BottomLayer","180","BAT - 18650"
"P9","BATTERY_HOLDER_18650","72.7332","62.2094","72.7267","62.2094","72.7332","98.5314","BottomLayer","180","BAT - 18650"
"P6","BATTERY_HOLDER_18650","135.8950","62.1960","135.8885","62.1960","135.8950","98.5180","BottomLayer","180","BAT - 18650"
"P5","BATTERY_HOLDER_18650","114.9080","62.2130","114.9015","62.2130","114.9080","98.5350","BottomLayer","180","BAT - 18650"
"P4","HDR1X4","62.9620","58.0631","62.9620","54.2531","62.9620","54.2531","TopLayer","90","Header 4"
"L5","IND0402","154.7450","106.1580","154.7450","106.1580","154.2750","106.1580","TopLayer","360","2.7nH"
"L4","IND0402","151.6150","102.9411","151.6150","102.9411","151.6150","102.4711","TopLayer","90","DNP"
"L3","IND0402","154.5750","102.9611","154.5750","102.9611","154.5750","102.4911","TopLayer","90","DNP"
"CON8","PICOBLADE_10PIN","146.3756","37.3411","146.3756","37.3411","144.9256","31.7161","TopLayer","90","53261-1071"
"CON7","JST_2PIN_TH","18.3091","74.1229","18.3091","72.8729","18.3091","72.8729","TopLayer","90","JST-xH"
"CON6","HDR2X20","102.3936","105.0011","126.5236","103.7311","126.5236","103.7311","BottomLayer","180","Raspberry Pi Header"
"C23","CAP0603","45.1356","67.0211","45.1356","67.0211","45.1356","66.2711","TopLayer","90","100nF"
"C22","CAP0603","39.5456","35.1711","39.5456","35.1711","40.2956","35.1711","TopLayer","180","100nF"
"C21","CAP0402","153.1050","103.7630","153.1050","103.7630","153.5850","103.7630","TopLayer","180","2.2pF"
"A1","LORA_PCB_ANTENNA","163.1150","101.1180","163.1150","101.1180","158.8150","106.1680","TopLayer","270","SR42I010-R"
